Trip_Year,Trip_Month,end station name,end station latitude,end station longitude,trip_count
2019,2,3 Ave & E 62 St,40.76312584,-73.96526895,8193
2019,2,3 Ave & E 71 St,40.76873687,-73.96119945,8193
2019,2,3 Ave & E 72 St,40.7699426,-73.96060712,8193
2019,2,3 Ave & E 95 St,40.784596798848916,-73.94968539476396,8193
2019,2,3 Ave & Schermerhorn St,40.68683208,-73.9796772,8193
2019,2,3 St & 3 Ave,40.6750705,-73.98775226,8193
2019,2,3 St & 7 Ave,40.67038370000001,-73.97839676,8193
2019,2,3 St & Hoyt St,40.6777287,-73.99364123,8193
2019,2,3 St & Prospect Park West,40.668132,-73.97363831,8193
2019,2,30 Ave & 21 St,40.77037429999999,-73.9286078,8193
2019,2,31 Ave & 14 St,40.7682,-73.9322662,8193
2019,2,31 Ave & 30 St,40.7647,-73.9240312,8193
2019,2,31 Ave & 34 St,40.763154,-73.920827,8193
2019,2,31 Ave & Crescent St,40.76583460000001,-73.9265474,8193
2019,2,31 Ave & Steinway St,40.76129389728909,-73.916916847229,8193
2019,2,31 St & 23 Ave,40.7747878,-73.91255509999998,8193
2019,2,31 St & 35 Ave,40.75820464696758,-73.92832159996033,8193
2019,2,31 St & Astoria Blvd,40.76991760000001,-73.91840570000002,8193
2019,2,31 St & Broadway,40.761584,-73.925921,8193
2019,2,31 St & Hoyt Ave N,40.7711528,-73.9170074,8193
2019,2,31 St & Newtown Ave,40.7675487799971,-73.92093345522879,8193
2019,2,31 St & Northern Blvd,40.75186951421875,-73.93349289894103,8193
2019,2,31 St & Thomson Ave,40.74469738,-73.93540375,8193
2019,2,34 Ave & 13 St,40.7638753,-73.9364848,8193
2019,2,34 Ave & 21 St,40.7628138,-73.9342862,8193
2019,2,34 Ave & 38 St,40.756913,-73.921631,8193
2019,2,34 St & 35 Ave,40.75693320000001,-73.92622309999999,8193
2019,2,35 Ave & 10 St,40.763154819103725,-73.93985509872438,8193
2019,2,35 Ave & 37 St,40.7557327,-73.92366109999998,8193
2019,2,35 St & 34 Ave,40.7580583,-73.92427509999997,8193
2019,2,35 St & Broadway,40.760339,-73.9222427,8193
2019,2,36 Ave & 10 St,40.7614376,-73.9411265,8193
2019,2,36 Ave & 31 St,40.75651272984955,-73.92957486212252,8193
2019,2,37 Ave & 35 St,40.7531106,-73.9279917,8193
2019,2,37 St & 24 Ave,40.7701477,-73.9120938,8193
2019,2,39 St & 2 Ave - Citi Bike HQ at Industry City,40.65539977447831,-74.01062786579129,8193
2019,2,4 Ave & 2 St,40.674613422475815,-73.98501142859459,8193
2019,2,4 Ave & 9 St,40.6705135,-73.98876585,8193
2019,2,40 Ave & 9 St,40.75742,-73.945133,8193
2019,2,40 Ave & Crescent St,40.7535992020056,-73.93795609474179,8193
2019,2,43 St & Broadway,40.7577284,-73.9166368,8193
2019,2,44 Dr & 21 St,40.74800000000001,-73.94609270000002,8193
2019,2,44 Dr & Jackson Ave,40.74718234,-73.9432635,8193
2019,2,45 Rd & 11 St,40.74708586,-73.94977234,8193
2019,2,46 Ave & 5 St,40.74731,-73.95451,8193
2019,2,47 Ave & 31 St,40.743,-73.93561,8193
2019,2,47 Ave & Skillman Ave,40.7437524099784,-73.94176483154297,8193
2019,2,48 Ave & 30 Pl,40.74128309355993,-73.93725872039794,8193
2019,2,48 Ave & 5 St,40.74436328706688,-73.95587325096129,8193
2019,2,49 Ave & 21 St,40.74252,-73.948852,8193
2019,2,5 Ave & 3 St,40.67281550000001,-73.98352355,8193
2019,2,5 Ave & E 103 St,40.7922553,-73.95249933,8193
2019,2,5 Ave & E 126 St,40.80698,-73.94174699999998,8193
2019,2,5 Ave & E 29 St,40.7451677,-73.98683077,8193
2019,2,5 Ave & E 63 St,40.766368,-73.971518,8193
2019,2,5 Ave & E 73 St,40.77282817,-73.96685276,8193
2019,2,5 Ave & E 78 St,40.77632142182271,-73.96427392959596,8193
2019,2,5 Ave & E 88 St,40.78307,-73.95939,8193
2019,2,5 Ave & E 93 St,40.78578510000001,-73.957481,8193
2019,2,5 St & 51 Ave,40.7423737,-73.9566,8193
2019,2,5 St & 6 Ave,40.6704836,-73.98208968,8193
2019,2,5 St & Market St,40.6999974843885,-73.97440128028394,8193
2019,2,6 Ave & 12 St,40.66631810000001,-73.9854617,8193
2019,2,6 Ave & 9 St,40.668127,-73.98377641,8193
2019,2,6 Ave & Canal St,40.72243797,-74.00566443,8193
2019,2,6 Ave & Spring St,40.7252556952547,-74.00412082672119,8193
2019,2,6 Ave & W 33 St,40.74901271,-73.98848395,8193
2019,2,6 St & 7 Ave,40.66866270000001,-73.97988067,8193
2019,2,7 Ave & Central Park South,40.7667405590595,-73.9790689945221,8193
2019,2,7 Ave & Park Pl,40.67761470000001,-73.97324283,8193
2019,2,7 St & 3 Ave,40.67260298150126,-73.98983001708984,8193
2019,2,7 St & 5 Ave,40.67049220000001,-73.98541675,8193
2019,2,8 Ave & W 31 St,40.7505853470215,-73.9946848154068,8193
2019,2,8 Ave & W 33 St,40.751551,-73.993934,8193
2019,2,8 Ave & W 52 St,40.76370739,-73.9851615,8193
2019,2,9 Ave & W 22 St,40.7454973,-74.00197139,8193
2019,2,9 Ave & W 28 St,40.74937024193277,-73.99923384189607,8193
2019,2,9 Ave & W 45 St,40.76019252,-73.9912551,8193
2019,2,9 St & 44 Rd,40.74966,-73.9521,8193
2019,2,Adam Clayton Powell Blvd & W 115 St,40.802535,-73.9532423,8193
2019,2,Adam Clayton Powell Blvd & W 118 St,40.804372,-73.951475,8193
2019,2,Adam Clayton Powell Blvd & W 123 St,40.8078316,-73.949373,8193
2019,2,Adam Clayton Powell Blvd & W 126 St,40.809495347779475,-73.94776493310928,8193
2019,2,Adelphi St & Myrtle Ave,40.69308257,-73.97178913,8193
2019,2,Albany Ave & Fulton St,40.6800105,-73.938475,8193
2019,2,Allen St & Hester St,40.71605866,-73.99190759,8193
2019,2,Allen St & Rivington St,40.72019576,-73.98997825,8193
2019,2,Allen St & Stanton St,40.722055,-73.989111,8193
2019,2,Amsterdam Ave & W 119 St,40.8086249,-73.9596214,8193
2019,2,Amsterdam Ave & W 125 St,40.813358,-73.956461,8193
2019,2,Amsterdam Ave & W 66 St,40.7746671,-73.98470567,8193
2019,2,Amsterdam Ave & W 73 St,40.779668090073116,-73.98093044757842,8193
2019,2,Amsterdam Ave & W 79 St,40.7829391,-73.9786517,8193
2019,2,Amsterdam Ave & W 82 St,40.78524672,-73.97667321,8193
2019,2,Astoria Park S & Shore Blvd,40.7767,-73.927631,8193
2019,2,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,8193
2019,2,Atlantic Ave & Furman St,40.69165183,-73.99997859999998,8193
2019,2,Avenue C & E 18 St,40.730563,-73.973984,8193
2019,2,Avenue D & E 12 St,40.72580614,-73.97422494,8193
2019,2,Avenue D & E 3 St,40.72082834,-73.97793172,8193
2019,2,Avenue D & E 8 St,40.72368361,-73.97574813,8193
2019,2,Baltic St & 5 Ave,40.6795766,-73.97854971,8193
2019,2,Bank St & Hudson St,40.73652889,-74.00618026,8193
2019,2,Bank St & Washington St,40.7361967,-74.00859207,8193
2019,2,Banker St & Meserole Ave,40.72606,-73.95621,8193
2019,2,Barclay St & Church St,40.71291224,-74.01020234,8193
2019,2,Barrow St & Hudson St,40.73172428,-74.00674436,8193
2019,2,Bayard St & Baxter St,40.71602118,-73.99974372,8193
2019,2,Bayard St & Leonard St,40.71915571696044,-73.94885390996933,8193
2019,2,Bedford Ave & Bergen St,40.676368,-73.95291800000003,8193
2019,2,Bedford Ave & Nassau Ave,40.72311651,-73.95212324,8193
2019,2,Bedford Ave & S 9 St,40.70853074,-73.96408963,8193
2019,2,Bergen St & Flatbush Ave,40.680944723477296,-73.97567331790923,8193
2019,2,Bergen St & Smith St,40.6867443,-73.99063168,8193
2019,2,Bergen St & Vanderbilt Ave,40.6794388,-73.96804379999998,8193
2019,2,Berkeley Pl & 6 Ave,40.6765304,-73.97846879,8193
2019,2,Berkeley Pl & 7 Ave,40.675146838709786,-73.9752320945263,8193
2019,2,Berry St & N 8 St,40.7190095,-73.95852515,8193
2019,2,Bialystoker Pl & Delancey St,40.71622644,-73.98261206,8193
2019,2,Boerum St & Broadway,40.70538077,-73.94976519,8193
2019,2,Bond St & Bergen St,40.6849668,-73.98620772,8193
2019,2,Bond St & Fulton St,40.68962188790333,-73.98304268717766,8193
2019,2,Broad St & Bridge St,40.70365182,-74.01167797,8193
2019,2,Broadway & 12 St,40.7668,-73.93477740000002,8193
2019,2,Broadway & Battery Pl,40.70463334,-74.01361706,8193
2019,2,Broadway & Berry St,40.71044554,-73.96525063,8193
2019,2,Broadway & E 14 St,40.73454567,-73.99074142,8193
2019,2,Broadway & E 22 St,40.74034320000001,-73.98955109,8193
2019,2,Broadway & Moylan Pl,40.8143256,-73.9590255,8193
2019,2,Broadway & Roebling St,40.70924826276157,-73.96063148975372,8193
2019,2,Broadway & W 122 St,40.8120562,-73.9612547,8193
2019,2,Broadway & W 25 St,40.74286877312112,-73.98918628692627,8193
2019,2,Broadway & W 29 St,40.7462009,-73.98855723,8193
2019,2,Broadway & W 32 St,40.74854862,-73.98808416,8193
2019,2,Broadway & W 36 St,40.75097711,-73.98765428,8193
2019,2,Broadway & W 37 St,40.75172632,-73.98753523,8193
2019,2,Broadway & W 38 St,40.75299641,-73.98721619,8193
2019,2,Broadway & W 41 St,40.75513557,-73.98658032,8193
2019,2,Broadway & W 49 St,40.76068327096592,-73.98452728986742,8193
2019,2,Broadway & W 51 St,40.76228826,-73.98336183,8193
2019,2,Broadway & W 53 St,40.76344058,-73.98268129,8193
2019,2,Broadway & W 56 St,40.7652654,-73.98192338,8193
2019,2,Broadway & W 60 St,40.76915505,-73.98191841,8193
2019,2,Broadway & Whipple St,40.7016657,-73.9437303,8193
2019,2,Bus Slip & State St,40.701907,-74.013942,8193
2019,2,Bushwick Ave & Powers St,40.71247661,-73.94100005,8193
2019,2,Butler St & Court St,40.6849894,-73.99440329,8193
2019,2,Cadman Plaza E & Johnson St,40.69531727766904,-73.99015724658966,8193
2019,2,Cadman Plaza E & Red Cross Pl,40.69991755,-73.98971773,8193
2019,2,Cadman Plaza West & Montague St,40.69383,-73.990539,8193
2019,2,Cambridge Pl & Gates Ave,40.68488,-73.96304,8193
2019,2,Canal St & Rutgers St,40.71427487,-73.98990025,8193
2019,2,Carlton Ave & Dean St,40.68097410000001,-73.97100970000002,8193
2019,2,Carlton Ave & Flushing Ave,40.697787,-73.973736,8193
2019,2,Carlton Ave & Park Ave,40.69580705,-73.97355569,8193
2019,2,Carmine St & 6 Ave,40.73038599,-74.00214988,8193
2019,2,Carroll St & 5 Ave,40.6751622,-73.9814832,8193
2019,2,Carroll St & 6 Ave,40.6740886,-73.9787282,8193
2019,2,Carroll St & Bond St,40.6786115,-73.99037292,8193
2019,2,Carroll St & Columbia St,40.6830456,-74.00348559,8193
2019,2,Carroll St & Franklin Ave,40.6679411,-73.9588,8193
2019,2,Carroll St & Smith St,40.680611,-73.99475825,8193
2019,2,Carroll St & Washington Ave,40.6686744,-73.9618148,8193
2019,2,Cathedral Pkwy & Broadway,40.804213,-73.96699104,8193
2019,2,Catherine St & Monroe St,40.71117444,-73.99682619,8193
2019,2,Center Blvd & 48 Ave,40.745038,-73.957539,8193
2019,2,Center Blvd & 51 Ave,40.74336608027021,-73.95960688591003,8193
2019,2,Central Park North & Adam Clayton Powell Blvd,40.799484,-73.955613,8193
2019,2,Central Park S & 6 Ave,40.76590936,-73.97634151,8193
2019,2,Central Park W & W 96 St,40.79127,-73.964839,8193
2019,2,Central Park West & W 100 St,40.794066608185524,-73.96286845207214,8193
2019,2,Central Park West & W 102 St,40.795346,-73.96186,8193
2019,2,Central Park West & W 68 St,40.7734066,-73.97782542,8193
2019,2,Central Park West & W 72 St,40.77579376683666,-73.97620573639871,8193
2019,2,Central Park West & W 76 St,40.77896784,-73.97374737,8193
2019,2,Central Park West & W 85 St,40.78472675,-73.96961715,8193
2019,2,Centre St & Chambers St,40.71273266,-74.0046073,8193
2019,2,Centre St & Worth St,40.71494807,-74.00234482,8193
2019,2,Cherry St,40.71219906,-73.97948148,8193
2019,2,Christopher St & Greenwich St,40.73291553,-74.00711384,8193
2019,2,Clark St & Henry St,40.69760127,-73.99344559,8193
2019,2,Classon Ave & St Marks Ave,40.6765198,-73.9596082,8193
2019,2,Clermont Ave & Lafayette Ave,40.68764484,-73.96968902,8193
2019,2,Clermont Ave & Park Ave,40.69573398,-73.97129668,8193
2019,2,Cleveland Pl & Spring St,40.72210378668603,-73.99724900722505,8193
2019,2,Cliff St & Fulton St,40.70831794366396,-74.0050408244133,8193
2019,2,Clinton Ave & Flushing Ave,40.69794,-73.96986848,8193
2019,2,Clinton Ave & Myrtle Ave,40.693261,-73.968896,8193
2019,2,Clinton St & 4 Place,40.6783563,-74.00014502,8193
2019,2,Clinton St & Centre St,40.67434,-74.00194698,8193
2019,2,Clinton St & Grand St,40.71559509,-73.9870295,8193
2019,2,Clinton St & Joralemon St,40.69239502,-73.99337909,8193
2019,2,Clinton St & Union St,40.6831164,-73.99785267,8193
2019,2,Coffey St & Conover St,40.677236,-74.015665,8193
2019,2,Columbia Heights & Cranberry St,40.70037867,-73.99548059,8193
2019,2,Columbia St & Degraw St,40.6859296,-74.00242364,8193
2019,2,Columbia St & Kane St,40.68763155,-74.0016256,8193
2019,2,Columbia St & Lorraine St,40.6747055,-74.00755720000002,8193
2019,2,Columbia St & Rivington St,40.71739973,-73.98016555,8193
2019,2,Columbia St & W 9 St,40.6769993,-74.00647134,8193
2019,2,Columbus Ave & W 103 St,40.7969347,-73.9643412291,8193
2019,2,Columbus Ave & W 72 St,40.7770575,-73.97898475,8193
2019,2,Columbus Ave & W 95 St,40.7919557,-73.968087,8193
2019,2,Commerce St & Van Brunt St,40.68121170000001,-74.00860912,8193
2019,2,Concord St & Bridge St,40.69766564,-73.98476437,8193
2019,2,Congress St & Clinton St,40.6881529,-73.99520919,8193
2019,2,Cooper Square & Astor Pl,40.729514962249496,-73.99075269699097,8193
2019,2,Court St & Nelson St,40.6763947,-73.99869893,8193
2019,2,Court St & State St,40.6902375,-73.99203074,8193
2019,2,Crescent St & 30 Ave,40.768692,-73.9249574,8193
2019,2,Crescent St & 34 Ave,40.76108,-73.930562,8193
2019,2,Crescent St & 35 Ave,40.7596276,-73.93214549999998,8193
2019,2,Crescent St & Broadway,40.7633589,-73.92864709999998,8193
2019,2,Crescent St & Ditmars Blvd,40.7787185,-73.9145645,8193
2019,2,Crown St & Bedford Ave,40.666563,-73.95674100000002,8193
2019,2,Cumberland St & Lafayette Ave,40.68753406,-73.97265183,8193
2019,2,DeKalb Ave & Hudson Ave,40.689888,-73.981013,8193
2019,2,DeKalb Ave & S Portland Ave,40.68981035,-73.97493121,8193
2019,2,DeKalb Ave & Skillman St,40.6906495,-73.95643107,8193
2019,2,DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458,8193
2019,2,Dean St & 4 Ave,40.68312489,-73.97895137,8193
2019,2,Dean St & Franklin Ave,40.67759206937376,-73.95563721656801,8193
2019,2,Dean St & Hoyt St,40.6864442,-73.98759104,8193
2019,2,Degraw St & Hoyt St,40.68199044270703,-73.99079024791719,8193
2019,2,Degraw St & Smith St,40.6829151,-73.99318208,8193
2019,2,Devoe St & Lorimer St,40.71335226222875,-73.9491033554077,8193
2019,2,Ditmars Blvd & 19 St,40.78145,-73.9183302,8193
2019,2,Division Av & Hooper St,40.70684203101325,-73.9544353965357,8193
2019,2,Division Ave & Marcy Ave,40.70708701,-73.95796783,8193
2019,2,Division St & Bowery,40.71413089,-73.99704679999998,8193
2019,2,Douglass St & 3 Ave,40.6802133,-73.98432695,8193
2019,2,Douglass St & 4 Ave,40.67927879999999,-73.98154004,8193
2019,2,Driggs Ave & Lorimer St,40.72179134,-73.95041540000003,8193
2019,2,Driggs Ave & N 9 St,40.71816969454208,-73.95520135760306,8193
2019,2,Driggs Ave & N Henry St,40.72325,-73.94308000000002,8193
2019,2,Duane St & Greenwich St,40.71748752,-74.0104554,8193
2019,2,Duffield St & Willoughby St,40.69221589,-73.9842844,8193
2019,2,Dwight St & Van Dyke St,40.67363551341504,-74.01195555925368,8193
2019,2,E 10 St & 5 Ave,40.73331967,-73.99510132,8193
2019,2,E 10 St & Avenue A,40.72740794,-73.98142006,8193
2019,2,E 102 St & 1 Ave,40.7869946,-73.94164802,8193
2019,2,E 102 St & Park Ave,40.7904828,-73.95033068,8193
2019,2,E 103 St & Lexington Ave,40.79030510000001,-73.94755757,8193
2019,2,E 106 St & 1 Ave,40.7892529,-73.93956237,8193
2019,2,E 106 St & Lexington Ave,40.791976,-73.945993,8193
2019,2,E 106 St & Madison Ave,40.79343370000001,-73.94945003,8193
2019,2,E 109 St & 3 Ave,40.79329668,-73.9432083,8193
2019,2,E 11 St & 1 Ave,40.72953837,-73.98426726,8193
2019,2,E 11 St & 2 Ave,40.73047309,-73.98672378,8193
2019,2,E 11 St & Avenue B,40.727464206923926,-73.97950418293476,8193
2019,2,E 11 St & Broadway,40.73261787,-73.99158043,8193
2019,2,E 110 St & Madison Ave,40.7961535,-73.94782145,8193
2019,2,E 114 St & 1 Ave,40.79456629999999,-73.9362541,8193
2019,2,E 115 St & Lexington Ave,40.797911,-73.9423,8193
2019,2,E 115 St & Madison Ave,40.7989445,-73.944846,8193
2019,2,E 116 St & 2 Ave,40.796879,-73.93726099999998,8193
2019,2,E 118 St & 1 Ave,40.79747,-73.93504,8193
2019,2,E 118 St & 3 Ave,40.799139,-73.9389152,8193
2019,2,E 118 St & Madison Ave,40.8014866,-73.9442507,8193
2019,2,E 118 St & Park Ave,40.8005385,-73.9419949,8193
2019,2,E 123 St & Lexington Ave,40.8029263,-73.9379,8193
2019,2,E 128 St & Madison Ave,40.80756,-73.93918199999997,8193
2019,2,E 13 St & Avenue A,40.72966729392978,-73.98067966103555,8193
2019,2,E 15 St & 3 Ave,40.734232,-73.986923,8193
2019,2,E 16 St & 5 Ave,40.73726186,-73.99238967,8193
2019,2,E 16 St & Irving Pl,40.735367055605394,-73.98797392845155,8193
2019,2,E 17 St & Broadway,40.73704984,-73.99009296,8193
2019,2,E 19 St & 3 Ave,40.73624527,-73.98473765,8193
2019,2,E 2 St & 2 Ave,40.72502876,-73.99069656,8193
2019,2,E 2 St & Avenue A,40.72307749068673,-73.98583620786667,8193
2019,2,E 2 St & Avenue B,40.72217444,-73.98368779,8193
2019,2,E 2 St & Avenue C,40.7208736,-73.98085795,8193
2019,2,E 20 St & 2 Ave,40.73587678,-73.98205027,8193
2019,2,E 20 St & FDR Drive,40.73314259,-73.97573881,8193
2019,2,E 20 St & Park Ave,40.73827428,-73.98751968,8193
2019,2,E 23 St & 1 Ave,40.736502,-73.97809472,8193
2019,2,E 24 St & Park Ave S,40.74096374,-73.98602213,8193
2019,2,E 25 St & 1 Ave,40.7381765,-73.97738662,8193
2019,2,E 25 St & 2 Ave,40.73912601,-73.97973776,8193
2019,2,E 27 St & 1 Ave,40.739445,-73.97680600000002,8193
2019,2,E 30 St & Park Ave S,40.74444921,-73.98303529,8193
2019,2,E 31 St & 3 Ave,40.74394314,-73.97966069,8193
2019,2,E 32 St & Park Ave,40.74571210000001,-73.98194829,8193
2019,2,E 33 St & 1 Ave,40.74322681432173,-73.97449783980845,8193
2019,2,E 33 St & 5 Ave,40.74765947,-73.98490707,8193
2019,2,E 35 St & 3 Ave,40.746524,-73.977885,8193
2019,2,E 39 St & 2 Ave,40.74780373,-73.97344190000003,8193
2019,2,E 39 St & 3 Ave,40.7489006,-73.97604882,8193
2019,2,E 4 St & 2 Ave,40.7262807,-73.98978041,8193
2019,2,E 41 St & Madison Ave,40.752165280621966,-73.97992193698882,8193
2019,2,E 43 St & 2 Ave,40.75022392,-73.97121414,8193
2019,2,E 43 St & 5 Ave,40.754120810779256,-73.98025184869765,8193
2019,2,E 44 St & 2 Ave,40.75118387463277,-73.97138714790343,8193
2019,2,E 45 St & 3 Ave,40.75255434,-73.97282625,8193
2019,2,E 47 St & 1 Ave,40.75206862,-73.96784384,8193
2019,2,E 47 St & 2 Ave,40.75323098,-73.97032517,8193
2019,2,E 47 St & Park Ave,40.75510267,-73.97498696,8193
2019,2,E 48 St & 3 Ave,40.7546011026,-73.971878855,8193
2019,2,E 48 St & 5 Ave,40.75724567911726,-73.97805914282799,8193
2019,2,E 5 St & Avenue C,40.72299208,-73.97995466,8193
2019,2,E 51 St & 1 Ave,40.75455731,-73.96592976,8193
2019,2,E 51 St & Lexington Ave,40.75714758,-73.97207836,8193
2019,2,E 52 St & 2 Ave,40.756014,-73.967416,8193
2019,2,E 53 St & 3 Ave,40.75763227739443,-73.9693057537079,8193
2019,2,E 53 St & Madison Ave,40.75971079999999,-73.97402311,8193
2019,2,E 55 St & 2 Ave,40.75797322,-73.96603308,8193
2019,2,E 55 St & 3 Ave,40.758996559605116,-73.96865397691727,8193
2019,2,E 55 St & Lexington Ave,40.75968085,-73.97031366,8193
2019,2,E 58 St & 1 Ave,40.75892386377695,-73.96226227283478,8193
2019,2,E 58 St & 3 Ave,40.76095756,-73.96724467,8193
2019,2,E 58 St & Madison Ave,40.763025942805186,-73.97209525108337,8193
2019,2,E 59 St & Madison Ave,40.76350532,-73.97109243,8193
2019,2,E 6 St & Avenue B,40.72453734,-73.98185424,8193
2019,2,E 6 St & Avenue D,40.72228087,-73.97668709,8193
2019,2,E 60 St & York Ave,40.759107,-73.959223,8193
2019,2,E 65 St & 2 Ave,40.76471851944339,-73.96222069859505,8193
2019,2,E 66 St & Madison Ave,40.768008893059466,-73.96845281124116,8193
2019,2,E 67 St & Park Ave,40.76780080148132,-73.96592080593109,8193
2019,2,E 68 St & 3 Ave,40.76712840349542,-73.96224617958069,8193
2019,2,E 68 St & Madison Ave,40.7691572,-73.96703464,8193
2019,2,E 7 St & Avenue A,40.72621788,-73.98379855,8193
2019,2,E 72 St & Park Ave,40.77118287540658,-73.96409422159195,8193
2019,2,E 72 St & York Ave,40.76663814,-73.95348296,8193
2019,2,E 74 St & 1 Ave,40.7689738,-73.95482273,8193
2019,2,E 75 St & 3 Ave,40.77112927,-73.95772297,8193
2019,2,E 76 St & Park Ave,40.773763,-73.96222088,8193
2019,2,E 77 St & 3 Ave,40.77314236,-73.95856158,8193
2019,2,E 78 St & 2 Ave,40.7727966,-73.95577801,8193
2019,2,E 81 St & 2 Ave,40.77477944895728,-73.95427465438844,8193
2019,2,E 81 St & 3 Ave,40.77573034,-73.9567526,8193
2019,2,E 81 St & Park Ave,40.77677702,-73.95900970000002,8193
2019,2,E 81 St & York Ave,40.7728384,-73.94989233,8193
2019,2,E 82 St & East End Ave,40.7724607,-73.9468208,8193
2019,2,E 84 St & 1 Ave,40.77565541,-73.95068615,8193
2019,2,E 84 St & Park Ave,40.77862688,-73.95772073,8193
2019,2,E 85 St & 3 Ave,40.77801203,-73.95407149,8193
2019,2,E 85 St & York Ave,40.77536905,-73.94803392,8193
2019,2,E 88 St & 1 Ave,40.778301,-73.9488134,8193
2019,2,E 88 St & Park Ave,40.781410700190015,-73.95595908164978,8193
2019,2,E 89 St & 3 Ave,40.7806284,-73.9521667,8193
2019,2,E 89 St & York Ave,40.7779453,-73.94604100000002,8193
2019,2,E 9 St & Avenue C,40.72521311,-73.97768752,8193
2019,2,E 91 St & 2 Ave,40.781122299341654,-73.94965589046478,8193
2019,2,E 91 St & Park Ave,40.7835016,-73.955327,8193
2019,2,E 93 St & 2 Ave,40.78245417527987,-73.94891962409021,8193
2019,2,E 97 St & 3 Ave,40.7859201,-73.94860294,8193
2019,2,E 97 St & Madison Ave,40.787801,-73.953559,8193
2019,2,E 98 St & Park Ave,40.78813,-73.95206,8193
2019,2,East End Ave & E 86 St,40.77518615,-73.94446054,8193
2019,2,Eastern Pkwy & Franklin Ave,40.67077670000001,-73.9576801,8193
2019,2,Eastern Pkwy & Washington Ave,40.6716493,-73.9631145,8193
2019,2,Eckford St & Engert Ave,40.72146256229816,-73.94800901412964,8193
2019,2,Emerson Pl & Myrtle Ave,40.69363137,-73.96223558,8193
2019,2,Essex Light Rail,40.71277420000001,-74.03648570000001,8193
